hour,irradiance_wm2,temperature_c
5172,866.2,30.9
5173,836.5,30.7
5174,749.8,30.2
5175,612.0,29.4
5176,432.6,28.3
5177,223.9,27.1
5178,0.0,25.8
5179,0.0,25.8
5180,0.0,25.8
5181,0.0,25.8
5182,0.0,25.8
5183,0.0,25.8
5184,0.0,25.8
5185,0.0,25.8
5186,0.0,25.8
5187,0.0,25.7
5188,0.0,25.7
5189,0.0,25.7
5190,0.0,25.7
5191,223.0,27.0
5192,430.7,28.2
5193,608.9,29.2
5194,745.5,30.0
5195,831.3,30.5
5196,860.3,30.7
5197,830.8,30.5
5198,744.6,30.0
5199,607.8,29.2
5200,429.7,28.1
5201,222.3,26.9
5202,0.0,25.6
5203,0.0,25.6
5204,0.0,25.6
5205,0.0,25.6
5206,0.0,25.6
5207,0.0,25.6
5208,0.0,25.6
5209,0.0,25.6
5210,0.0,25.6
5211,0.0,25.6
5212,0.0,25.6
5213,0.0,25.5
5214,0.0,25.5
5215,221.4,26.8
5216,427.7,28.0
5217,604.6,29.1
5218,740.3,29.8
5219,825.4,30.3
5220,854.3,30.5
5221,825.0,30.3
5222,739.4,29.8
5223,603.6,29.0
5224,426.6,28.0
5225,220.8,26.7
5226,0.0,25.4
5227,0.0,25.4
5228,0.0,25.4
5229,0.0,25.4
5230,0.0,25.4
5231,0.0,25.4
5232,0.0,25.4
5233,0.0,25.4
5234,0.0,25.4
5235,0.0,25.4
5236,0.0,25.4
5237,0.0,25.4
5238,0.0,25.4
5239,219.9,26.6
5240,424.6,27.8
5241,600.3,28.9
5242,735.0,29.7
5243,819.5,30.1
5244,848.2,30.3
5245,819.0,30.1
5246,734.1,29.6
5247,599.2,28.8
5248,423.6,27.8
5249,219.2,26.6
5250,0.0,25.3
5251,0.0,25.3
5252,0.0,25.2
5253,0.0,25.2
5254,0.0,25.2
5255,0.0,25.2
5256,0.0,25.2
5257,0.0,25.2
5258,0.0,25.2
5259,0.0,25.2
5260,0.0,25.2
5261,0.0,25.2
5262,0.0,25.2
5263,218.3,26.5
5264,421.5,27.6
5265,595.9,28.7
5266,729.6,29.5
5267,813.5,30.0
5268,842.0,30.1
5269,813.0,29.9
5270,728.7,29.4
5271,594.8,28.6
5272,420.5,27.6
5273,217.6,26.4
5274,0.0,25.1
5275,0.0,25.1
5276,0.0,25.1
5277,0.0,25.0
5278,0.0,25.0
5279,0.0,25.0
5280,0.0,25.0
5281,0.0,25.0
5282,0.0,25.0
5283,0.0,25.0
5284,0.0,25.0
5285,0.0,25.0
5286,0.0,25.0
5287,216.6,26.3
5288,418.3,27.5
5289,591.4,28.5
5290,724.1,29.3
5291,807.4,29.8
5292,835.6,29.9
5293,806.9,29.7
5294,723.2,29.2
5295,590.3,28.4
5296,417.3,27.4
5297,215.9,26.2
5298,0.0,24.9
5299,0.0,24.9
5300,0.0,24.9
5301,0.0,24.9
5302,0.0,24.8
5303,0.0,24.8
5304,0.0,24.8
5305,0.0,24.8
5306,0.0,24.8
5307,0.0,24.8
5308,0.0,24.8
5309,0.0,24.8
5310,0.0,24.8
5311,215.0,26.1
5312,415.1,27.3
5313,586.9,28.3
5314,718.6,29.1
5315,801.2,29.6
5316,829.2,29.7
5317,800.7,29.6
5318,717.6,29.0
5319,585.8,28.2
5320,414.1,27.2
5321,214.3,26.0
5322,0.0,24.7
5323,0.0,24.7
5324,0.0,24.7
5325,0.0,24.7
5326,0.0,24.6
5327,0.0,24.6
5328,0.0,24.6
5329,0.0,24.6
5330,0.0,24.6
5331,0.0,24.6
5332,0.0,24.6
5333,0.0,24.6
5334,0.0,24.6
5335,213.3,25.9
5336,411.9,27.1
5337,582.3,28.1
5338,712.9,28.9
5339,794.9,29.4
5340,822.7,29.5
5341,794.4,29.4
5342,712.0,28.8
5343,581.1,28.0
5344,410.8,27.0
5345,212.6,25.8
5346,0.0,24.5
5347,0.0,24.5
5348,0.0,24.5
5349,0.0,24.5
5350,0.0,24.4
5351,0.0,24.4
5352,0.0,24.4
5353,0.0,24.4
5354,0.0,24.4
5355,0.0,24.4
5356,0.0,24.4
5357,0.0,24.4
5358,0.0,24.4
5359,211.6,25.7
5360,408.6,26.9
5361,577.6,27.9
5362,707.2,28.7
5363,788.5,29.2
5364,816.1,29.3
5365,788.0,29.2
5366,706.2,28.6
5367,576.4,27.8
5368,407.5,26.8
5369,210.8,25.6
5370,0.0,24.3
5371,0.0,24.3
5372,0.0,24.3
5373,0.0,24.3
5374,0.0,24.2
5375,0.0,24.2
5376,0.0,24.2
5377,0.0,24.2
5378,0.0,24.2
5379,0.0,24.2
5380,0.0,24.2
5381,0.0,24.2
5382,0.0,24.2
5383,209.8,25.5
5384,405.2,26.7
5385,572.9,27.7
5386,701.4,28.5
5387,782.0,29.0
5388,809.3,29.1
5389,781.5,28.9
5390,700.4,28.4
5391,571.7,27.6
5392,404.1,26.6
5393,209.1,25.4
5394,0.0,24.1
5395,0.0,24.1
5396,0.0,24.1
5397,0.0,24.1
5398,0.0,24.0
5399,0.0,24.0
5400,0.0,24.0
5401,0.0,24.0
5402,0.0,24.0
5403,0.0,24.0
5404,0.0,24.0
5405,0.0,24.0
5406,0.0,24.0
5407,208.1,25.3
5408,401.8,26.5
5409,568.1,27.5
5410,695.5,28.3
5411,775.5,28.8
5412,802.5,28.9
5413,774.9,28.7
5414,694.5,28.2
5415,566.9,27.4
5416,400.7,26.4
5417,207.3,25.2
5418,0.0,23.9
5419,0.0,23.9
5420,0.0,23.9
5421,0.0,23.8
5422,0.0,23.8
5423,0.0,23.8
5424,0.0,23.8
5425,0.0,23.8
5426,0.0,23.8
5427,0.0,23.8
5428,0.0,23.8
5429,0.0,23.8
5430,0.0,23.8
5431,206.3,25.0
5432,398.4,26.2
5433,563.2,27.3
5434,689.5,28.1
5435,768.8,28.6
5436,795.6,28.7
5437,768.2,28.5
5438,688.5,28.0
5439,562.0,27.2
5440,397.2,26.2
5441,205.5,25.0
5442,0.0,23.7
5443,0.0,23.7
5444,0.0,23.6
5445,0.0,23.6
5446,0.0,23.6
5447,0.0,23.6
5448,0.0,23.6
5449,0.0,23.6
5450,0.0,23.6
5451,0.0,23.6
5452,0.0,23.6
5453,0.0,23.6
5454,0.0,23.6
5455,204.5,24.8
5456,394.9,26.0
5457,558.3,27.1
5458,683.5,27.8
5459,762.1,28.3
5460,788.6,28.5
5461,761.5,28.3
5462,682.5,27.8
5463,557.0,27.0
5464,393.7,26.0
5465,203.7,24.8
5466,0.0,23.4
5467,0.0,23.4
5468,0.0,23.4
5469,0.0,23.4
5470,0.0,23.4
5471,0.0,23.4
5472,0.0,23.4
5473,0.0,23.4
5474,0.0,23.4
5475,0.0,23.4
5476,0.0,23.4
5477,0.0,23.3
5478,0.0,23.3
5479,202.7,24.6
5480,391.4,25.8
5481,553.3,26.8
5482,677.4,27.6
5483,755.2,28.1
5484,781.6,28.3
5485,754.7,28.1
5486,676.4,27.6
5487,552.0,26.8
5488,390.2,25.8
5489,201.9,24.5
5490,0.0,23.2
5491,0.0,23.2
5492,0.0,23.2
5493,0.0,23.2
5494,0.0,23.2
5495,0.0,23.2
5496,0.0,23.2
5497,0.0,23.2
5498,0.0,23.2
5499,0.0,23.2
5500,0.0,23.1
5501,0.0,23.1
5502,0.0,23.1
5503,200.8,24.4
5504,387.8,25.6
5505,548.2,26.6
5506,671.2,27.4
5507,748.3,27.9
5508,774.4,28.1
5509,747.7,27.9
5510,670.1,27.4
5511,547.0,26.6
5512,386.6,25.5
5513,200.0,24.3
5514,0.0,23.0
5515,0.0,23.0
5516,0.0,23.0
5517,0.0,23.0
5518,0.0,23.0
5519,0.0,23.0
5520,0.0,23.0
5521,0.0,23.0
5522,0.0,22.9
5523,0.0,22.9
5524,0.0,22.9
5525,0.0,22.9
5526,0.0,22.9
5527,199.0,24.2
5528,384.2,25.4
5529,543.1,26.4
5530,664.9,27.2
5531,741.3,27.7
5532,767.2,27.9
5533,740.8,27.7
5534,663.9,27.2
5535,541.8,26.4
5536,383.0,25.3
5537,198.2,24.1
5538,0.0,22.8
5539,0.0,22.8
5540,0.0,22.8
5541,0.0,22.8
5542,0.0,22.8
5543,0.0,22.8
5544,0.0,22.7
5545,0.0,22.7
5546,0.0,22.7
5547,0.0,22.7
5548,0.0,22.7
5549,0.0,22.7
5550,0.0,22.7
5551,197.1,24.0
5552,380.5,25.2
5553,538.0,26.2
5554,658.6,27.0
5555,734.3,27.5
5556,759.9,27.6
5557,733.7,27.5
5558,657.5,26.9
5559,536.7,26.1
5560,379.3,25.1
5561,196.3,23.9
5562,0.0,22.6
5563,0.0,22.6
5564,0.0,22.6
5565,0.0,22.5
5566,0.0,22.5
5567,0.0,22.5
5568,0.0,22.5
5569,0.0,22.5
5570,0.0,22.5
5571,0.0,22.5
5572,0.0,22.5
5573,0.0,22.5
5574,0.0,22.5
5575,195.2,23.7
5576,376.9,24.9
5577,532.7,26.0
5578,652.2,26.8
5579,727.1,27.2
5580,752.5,27.4
5581,726.5,27.2
5582,651.1,26.7
5583,531.4,25.9
5584,375.6,24.9
5585,194.4,23.7
5586,0.0,22.4
5587,0.0,22.3
5588,0.0,22.3
5589,0.0,22.3
5590,0.0,22.3
5591,0.0,22.3
5592,0.0,22.3
5593,0.0,22.3
5594,0.0,22.3
5595,0.0,22.3
5596,0.0,22.3
5597,0.0,22.2
5598,0.0,22.2
5599,193.2,23.5
5600,373.1,24.7
5601,527.5,25.7
5602,645.7,26.5
5603,719.9,27.0
5604,745.0,27.2
5605,719.3,27.0
5606,644.7,26.5
5607,526.1,25.7
5608,371.9,24.6
5609,192.4,23.4
5610,0.0,22.1
5611,0.0,22.1
5612,0.0,22.1
5613,0.0,22.1
5614,0.0,22.1
5615,0.0,22.1
5616,0.0,22.1
5617,0.0,22.1
5618,0.0,22.0
5619,0.0,22.0
5620,0.0,22.0
5621,0.0,22.0
5622,0.0,22.0
5623,191.3,23.3
5624,369.4,24.5
5625,522.1,25.5
5626,639.2,26.3
5627,712.7,26.8
5628,737.5,27.0
5629,712.0,26.8
5630,638.1,26.3
5631,520.8,25.5
5632,368.1,24.4
5633,190.5,23.2
5634,0.0,21.9
5635,0.0,21.9
5636,0.0,21.9
5637,0.0,21.9
5638,0.0,21.9
5639,0.0,21.8
5640,0.0,21.8
5641,0.0,21.8
5642,0.0,21.8
5643,0.0,21.8
5644,0.0,21.8
5645,0.0,21.8
5646,0.0,21.8
5647,189.3,23.1
5648,365.6,24.3
5649,516.8,25.3
5650,632.6,26.1
5651,705.3,26.6
5652,729.9,26.7
5653,704.7,26.5
5654,631.5,26.0
5655,515.4,25.2
5656,364.3,24.2
5657,188.5,23.0
5658,0.0,21.7
5659,0.0,21.7
5660,0.0,21.6
5661,0.0,21.6
5662,0.0,21.6
5663,0.0,21.6
5664,0.0,21.6
5665,0.0,21.6
5666,0.0,21.6
5667,0.0,21.6
5668,0.0,21.6
5669,0.0,21.6
5670,0.0,21.5
5671,187.3,22.8
5672,361.7,24.0
5673,511.3,25.1
5674,626.0,25.8
5675,697.9,26.3
5676,722.2,26.5
5677,697.3,26.3
5678,624.9,25.8
5679,510.0,25.0
5680,360.5,24.0
5681,186.5,22.7
5682,0.0,21.4
5683,0.0,21.4
5684,0.0,21.4
5685,0.0,21.4
5686,0.0,21.4
5687,0.0,21.4
5688,0.0,21.4
5689,0.0,21.4
5690,0.0,21.4
5691,0.0,21.3
5692,0.0,21.3
5693,0.0,21.3
5694,0.0,21.3
5695,185.3,22.6
5696,357.9,23.8
5697,505.9,24.8
5698,619.3,25.6
5699,690.4,26.1
5700,714.4,26.3
5701,689.8,26.1
5702,618.2,25.6
5703,504.5,24.8
5704,356.6,23.7
5705,184.5,22.5
5706,0.0,21.2
5707,0.0,21.2
5708,0.0,21.2
5709,0.0,21.2
5710,0.0,21.2
5711,0.0,21.2
5712,0.0,21.1
5713,0.0,21.1
5714,0.0,21.1
5715,0.0,21.1
5716,0.0,21.1
5717,0.0,21.1
5718,0.0,21.1
5719,183.3,22.4
5720,354.0,23.6
5721,500.4,24.6
5722,612.5,25.4
5723,682.9,25.9
5724,706.6,26.0
5725,682.2,25.8
5726,611.4,25.3
5727,499.0,24.5
5728,352.7,23.5
5729,182.5,22.3
5730,0.0,21.0
5731,0.0,21.0
5732,0.0,20.9
5733,0.0,20.9
5734,0.0,20.9
5735,0.0,20.9
5736,0.0,20.9
5737,0.0,20.9
5738,0.0,20.9
5739,0.0,20.9
5740,0.0,20.9
5741,0.0,20.9
5742,0.0,20.8
5743,181.3,22.1
5744,350.0,23.3
5745,494.8,24.4
5746,605.7,25.1
5747,675.3,25.6
5748,698.8,25.8
5749,674.6,25.6
5750,604.6,25.1
5751,493.4,24.3
5752,348.7,23.2
5753,180.4,22.0
5754,0.0,20.7
5755,0.0,20.7
5756,0.0,20.7
5757,0.0,20.7
5758,0.0,20.7
5759,0.0,20.7
5760,0.0,20.7
5761,0.0,20.7
5762,0.0,20.6
5763,0.0,20.6
5764,0.0,20.6
5765,0.0,20.6
5766,0.0,20.6
5767,179.2,21.9
5768,346.1,23.1
5769,489.2,24.1
5770,598.9,24.9
5771,667.6,25.4
5772,690.8,25.5
5773,667.0,25.4
5774,597.7,24.9
5775,487.8,24.1
5776,344.8,23.0
5777,178.4,21.8
5778,0.0,20.5
5779,0.0,20.5
5780,0.0,20.5
5781,0.0,20.5
5782,0.0,20.4
5783,0.0,20.4
5784,0.0,20.4
5785,0.0,20.4
5786,0.0,20.4
5787,0.0,20.4
5788,0.0,20.4
5789,0.0,20.4
5790,0.0,20.4
5791,177.2,21.6
5792,342.1,22.8
5793,483.6,23.9
5794,592.0,24.7
5795,659.9,25.1
5796,682.9,25.3
5797,659.3,25.1
5798,590.8,24.6
5799,482.1,23.8
5800,340.8,22.8
5801,176.3,21.5
5802,0.0,20.2
5803,0.0,20.2
5804,0.0,20.2
5805,0.0,20.2
5806,0.0,20.2
5807,0.0,20.2
5808,0.0,20.2
5809,0.0,20.2
5810,0.0,20.2
5811,0.0,20.2
5812,0.0,20.1
5813,0.0,20.1
5814,0.0,20.1
5815,175.1,21.4
5816,338.1,22.6
5817,477.9,23.6
5818,585.0,24.4
5819,652.2,24.9
5820,674.8,25.1
5821,651.5,24.9
5822,583.8,24.4
5823,476.5,23.6
5824,336.7,22.5
5825,174.2,21.3
5826,0.0,20.0
5827,0.0,20.0
5828,0.0,20.0
5829,0.0,20.0
5830,0.0,20.0
5831,0.0,20.0
5832,0.0,19.9
5833,0.0,19.9
5834,0.0,19.9
5835,0.0,19.9
5836,0.0,19.9
5837,0.0,19.9
5838,0.0,19.9
5839,173.0,21.2
5840,334.0,22.4
5841,472.2,23.4
5842,578.0,24.2
5843,644.3,24.7
5844,666.7,24.8
5845,643.7,24.6
5846,576.8,24.1
5847,470.7,23.3
5848,332.7,22.3
5849,172.1,21.1
5850,0.0,19.8
5851,0.0,19.7
5852,0.0,19.7
5853,0.0,19.7
5854,0.0,19.7
5855,0.0,19.7
5856,0.0,19.7
5857,0.0,19.7
5858,0.0,19.7
5859,0.0,19.7
5860,0.0,19.7
5861,0.0,19.6
5862,0.0,19.6
5863,170.9,20.9
5864,330.0,22.1
5865,466.4,23.1
5866,570.9,23.9
5867,636.5,24.4
5868,658.6,24.6
5869,635.8,24.4
5870,569.8,23.9
5871,465.0,23.1
5872,328.6,22.0
5873,170.0,20.8
5874,0.0,19.5
5875,0.0,19.5
5876,0.0,19.5
5877,0.0,19.5
5878,0.0,19.5
5879,0.0,19.5
5880,0.0,19.5
5881,0.0,19.4
5882,0.0,19.4
5883,0.0,19.4
5884,0.0,19.4
5885,0.0,19.4
5886,0.0,19.4
5887,168.8,20.7
5888,325.9,21.9
5889,460.6,22.9
5890,563.9,23.7
5891,628.6,24.2
5892,650.4,24.3
5893,627.9,24.1
5894,562.7,23.6
5895,459.2,22.8
5896,324.5,21.8
5897,167.9,20.6
5898,0.0,19.3
5899,0.0,19.3
5900,0.0,19.2
5901,0.0,19.2
5902,0.0,19.2
5903,0.0,19.2
5904,0.0,19.2
5905,0.0,19.2
5906,0.0,19.2
5907,0.0,19.2
5908,0.0,19.2
5909,0.0,19.2
5910,0.0,19.1
5911,166.7,20.4
5912,321.8,21.6
5913,454.8,22.6
5914,556.7,23.4
5915,620.6,23.9
5916,642.2,24.1
5917,620.0,23.9
5918,555.5,23.4
5919,453.4,22.6
5920,320.4,21.5
5921,165.8,20.3
5922,0.0,19.0
5923,0.0,19.0
5924,0.0,19.0
5925,0.0,19.0
5926,0.0,19.0
5927,0.0,19.0
5928,0.0,19.0
5929,0.0,18.9
5930,0.0,18.9
5931,0.0,18.9
5932,0.0,18.9
5933,0.0,18.9
5934,0.0,18.9
5935,164.5,20.2
5936,317.6,21.4
5937,449.0,22.4
5938,549.6,23.2
5939,612.6,23.7
5940,633.9,23.8
5941,612.0,23.6
5942,548.4,23.1
5943,447.5,22.3
5944,316.3,21.3
5945,163.6,20.1
5946,0.0,18.8
5947,0.0,18.8
5948,0.0,18.7
5949,0.0,18.7
5950,0.0,18.7
5951,0.0,18.7
5952,0.0,18.7
5953,0.0,18.7
5954,0.0,18.7
5955,0.0,18.7
5956,0.0,18.7
5957,0.0,18.7
5958,0.0,18.6
5959,162.4,19.9
5960,313.5,21.1
5961,443.1,22.1
5962,542.4,22.9
5963,604.6,23.4
5964,625.6,23.6
5965,603.9,23.4
5966,541.2,22.9
5967,441.6,22.1
5968,312.1,21.0
5969,161.5,19.8
5970,0.0,18.5
5971,0.0,18.5
5972,0.0,18.5
5973,0.0,18.5
5974,0.0,18.5
5975,0.0,18.5
5976,0.0,18.5
5977,0.0,18.4
5978,0.0,18.4
5979,0.0,18.4
5980,0.0,18.4
5981,0.0,18.4
5982,0.0,18.4
5983,160.2,19.7
5984,309.3,20.9
5985,437.2,21.9
5986,535.2,22.7
5987,596.6,23.2
5988,617.2,23.3
5989,595.9,23.1
5990,533.9,22.6
5991,435.7,21.8
5992,307.9,20.8
5993,159.3,19.6
5994,0.0,18.3
5995,0.0,18.3
5996,0.0,18.2
5997,0.0,18.2
5998,0.0,18.2
5999,0.0,18.2
6000,0.0,18.2
6001,0.0,18.2
6002,0.0,18.2
6003,0.0,18.2
6004,0.0,18.2
6005,0.0,18.2
6006,0.0,18.1
6007,158.0,19.4
6008,305.1,20.6
6009,431.3,21.6
6010,527.9,22.4
6011,588.5,22.9
6012,608.9,23.1
6013,587.8,22.9
6014,526.7,22.4
6015,429.8,21.6
6016,303.7,20.5
6017,157.1,19.3
6018,0.0,18.0
6019,0.0,18.0
6020,0.0,18.0
6021,0.0,18.0
6022,0.0,18.0
6023,0.0,18.0
6024,0.0,18.0
6025,0.0,17.9
6026,0.0,17.9
6027,0.0,17.9
6028,0.0,17.9
6029,0.0,17.9
6030,0.0,17.9
6031,155.9,19.2
6032,300.9,20.4
6033,425.3,21.4
6034,520.6,22.2
6035,580.3,22.7
6036,600.4,22.8
6037,579.6,22.6
6038,519.4,22.1
6039,423.8,21.3
6040,299.5,20.3
6041,155.0,19.1
6042,0.0,17.8
6043,0.0,17.7
6044,0.0,17.7
6045,0.0,17.7
6046,0.0,17.7
6047,0.0,17.7
6048,0.0,17.7
6049,0.0,17.7
6050,0.0,17.7
6051,0.0,17.7
6052,0.0,17.7
6053,0.0,17.6
6054,0.0,17.6
6055,153.7,18.9
6056,296.7,20.1
6057,419.4,21.1
6058,513.3,21.9
6059,572.2,22.4
6060,592.0,22.6
6061,571.5,22.4
6062,512.1,21.9
6063,417.9,21.1
6064,295.3,20.0
6065,152.8,18.8
6066,0.0,17.5
6067,0.0,17.5
6068,0.0,17.5
6069,0.0,17.5
6070,0.0,17.5
6071,0.0,17.5
6072,0.0,17.4
6073,0.0,17.4
6074,0.0,17.4
6075,0.0,17.4
6076,0.0,17.4
6077,0.0,17.4
6078,0.0,17.4
6079,151.5,18.7
6080,292.5,19.9
6081,413.4,20.9
6082,506.0,21.7
6083,564.0,22.2
6084,583.5,22.3
6085,563.3,22.1
6086,504.7,21.6
6087,411.9,20.8
6088,291.1,19.8
6089,150.6,18.6
6090,0.0,17.3
6091,0.0,17.2
6092,0.0,17.2
6093,0.0,17.2
6094,0.0,17.2
6095,0.0,17.2
6096,0.0,17.2
6097,0.0,17.2
6098,0.0,17.2
6099,0.0,17.2
6100,0.0,17.1
6101,0.0,17.1
6102,0.0,17.1
6103,149.3,18.4
6104,288.2,19.6
6105,407.4,20.6
6106,498.6,21.4
6107,555.8,21.9
6108,575.0,22.1
6109,555.1,21.9
6110,497.4,21.4
6111,405.9,20.6
6112,286.8,19.5
6113,148.4,18.3
6114,0.0,17.0
6115,0.0,17.0
6116,0.0,17.0
6117,0.0,17.0
6118,0.0,17.0
6119,0.0,16.9
6120,0.0,16.9
6121,0.0,16.9
6122,0.0,16.9
6123,0.0,16.9
6124,0.0,16.9
6125,0.0,16.9
6126,0.0,16.9
6127,147.1,18.2
6128,284.0,19.3
6129,401.3,20.4
6130,491.2,21.2
6131,547.5,21.6
6132,566.5,21.8
6133,546.9,21.6
6134,490.0,21.1
6135,399.8,20.3
6136,282.5,19.3
6137,146.2,18.0
6138,0.0,16.7
6139,0.0,16.7
6140,0.0,16.7
6141,0.0,16.7
6142,0.0,16.7
6143,0.0,16.7
6144,0.0,16.7
6145,0.0,16.7
6146,0.0,16.7
6147,0.0,16.6
6148,0.0,16.6
6149,0.0,16.6
6150,0.0,16.6
6151,144.9,17.9
6152,279.7,19.1
6153,395.3,20.1
6154,483.8,20.9
6155,539.3,21.4
6156,558.0,21.5
6157,538.6,21.4
6158,482.6,20.9
6159,393.8,20.0
6160,278.3,19.0
6161,144.0,17.8
6162,0.0,16.5
6163,0.0,16.5
6164,0.0,16.5
6165,0.0,16.5
6166,0.0,16.4
6167,0.0,16.4
6168,0.0,16.4
6169,0.0,16.4
6170,0.0,16.4
6171,0.0,16.4
6172,0.0,16.4
6173,0.0,16.4
6174,0.0,16.4
6175,142.7,17.6
6176,275.4,18.8
6177,389.2,19.9
6178,476.4,20.6
6179,531.0,21.1
6180,549.4,21.3
6181,530.3,21.1
6182,475.2,20.6
6183,387.7,19.8
6184,274.0,18.7
6185,141.7,17.5
6186,0.0,16.2
6187,0.0,16.2
6188,0.0,16.2
6189,0.0,16.2
6190,0.0,16.2
6191,0.0,16.2
6192,0.0,16.2
6193,0.0,16.2
6194,0.0,16.1
6195,0.0,16.1
6196,0.0,16.1
6197,0.0,16.1
6198,0.0,16.1
6199,140.4,17.4
6200,271.1,18.6
6201,383.2,19.6
6202,469.0,20.4
6203,522.8,20.9
6204,540.8,21.0
6205,522.1,20.9
6206,467.8,20.3
6207,381.7,19.5
6208,269.7,18.5
6209,139.5,17.3
6210,0.0,16.0
6211,0.0,16.0
6212,0.0,15.9
6213,0.0,15.9
6214,0.0,15.9
6215,0.0,15.9
6216,0.0,15.9
6217,0.0,15.9
6218,0.0,15.9
6219,0.0,15.9
6220,0.0,15.9
6221,0.0,15.8
6222,0.0,15.8
6223,138.2,17.1
6224,266.8,18.3
6225,377.1,19.3
6226,461.6,20.1
6227,514.5,20.6
6228,532.3,20.8
6229,513.8,20.6
6230,460.3,20.1
6231,375.6,19.3
6232,265.4,18.2
6233,137.3,17.0
6234,0.0,15.7
6235,0.0,15.7
6236,0.0,15.7
6237,0.0,15.7
6238,0.0,15.7
6239,0.0,15.7
6240,0.0,15.6
6241,0.0,15.6
6242,0.0,15.6
6243,0.0,15.6
6244,0.0,15.6
6245,0.0,15.6
6246,0.0,15.6
6247,136.0,16.9
6248,262.5,18.1
6249,371.0,19.1
6250,454.1,19.9
6251,506.2,20.4
6252,523.7,20.5
6253,505.5,20.3
6254,452.9,19.8
6255,369.5,19.0
6256,261.1,18.0
6257,135.1,16.8
6258,0.0,15.5
6259,0.0,15.4
6260,0.0,15.4
6261,0.0,15.4
6262,0.0,15.4
6263,0.0,15.4
6264,0.0,15.4
6265,0.0,15.4
6266,0.0,15.4
6267,0.0,15.4
6268,0.0,15.3
6269,0.0,15.3
6270,0.0,15.3
6271,133.8,16.6
6272,258.2,17.8
6273,365.0,18.8
6274,446.7,19.6
6275,497.9,20.1
6276,515.1,20.3
6277,497.2,20.1
6278,445.4,19.6
6279,363.4,18.8
6280,256.8,17.7
6281,132.8,16.5
6282,0.0,15.2
6283,0.0,15.2
6284,0.0,15.2
6285,0.0,15.2
6286,0.0,15.2
6287,0.0,15.1
6288,0.0,15.1
6289,0.0,15.1
6290,0.0,15.1
6291,0.0,15.1
6292,0.0,15.1
6293,0.0,15.1
6294,0.0,15.1
6295,131.5,16.3
6296,253.9,17.5
6297,358.9,18.6
6298,439.2,19.4
6299,489.5,19.8
6300,506.5,20.0
6301,488.9,19.8
6302,438.0,19.3
6303,357.4,18.5
6304,252.5,17.5
6305,130.6,16.2
6306,0.0,14.9
6307,0.0,14.9
6308,0.0,14.9
6309,0.0,14.9
6310,0.0,14.9
6311,0.0,14.9
6312,0.0,14.9
6313,0.0,14.9
6314,0.0,14.8
6315,0.0,14.8
6316,0.0,14.8
6317,0.0,14.8
6318,0.0,14.8
6319,129.3,16.1
6320,249.6,17.3
6321,352.8,18.3
6322,431.8,19.1
6323,481.2,19.6
6324,497.8,19.7
6325,480.5,19.6
6326,430.5,19.1
6327,351.3,18.2
6328,248.2,17.2
6329,128.4,16.0
6330,0.0,14.7
6331,0.0,14.7
6332,0.0,14.7
6333,0.0,14.6
6334,0.0,14.6
6335,0.0,14.6
6336,0.0,14.6
6337,0.0,14.6
6338,0.0,14.6
6339,0.0,14.6
6340,0.0,14.6
6341,0.0,14.6
6342,0.0,14.5
6343,127.1,15.8
6344,245.3,17.0
6345,346.7,18.1
6346,424.3,18.8
6347,472.9,19.3
6348,489.2,19.5
6349,472.2,19.3
6350,423.1,18.8
6351,345.2,18.0
6352,243.9,16.9
6353,126.2,15.7
6354,0.0,14.4
6355,0.0,14.4
6356,0.0,14.4
6357,0.0,14.4
6358,0.0,14.4
6359,0.0,14.4
6360,0.0,14.4
6361,0.0,14.3
6362,0.0,14.3
6363,0.0,14.3
6364,0.0,14.3
6365,0.0,14.3
6366,0.0,14.3
6367,124.9,15.6
6368,241.0,16.8
6369,340.6,17.8
6370,416.9,18.6
6371,464.6,19.1
6372,480.6,19.2
6373,463.9,19.0
6374,415.6,18.5
6375,339.1,17.7
6376,239.6,16.7
6377,123.9,15.5
6378,0.0,14.2
6379,0.0,14.2
6380,0.0,14.1
6381,0.0,14.1
6382,0.0,14.1
6383,0.0,14.1
6384,0.0,14.1
6385,0.0,14.1
6386,0.0,14.1
6387,0.0,14.1
6388,0.0,14.1
6389,0.0,14.0
6390,0.0,14.0
6391,122.6,15.3
6392,236.7,16.5
6393,334.5,17.5
6394,409.4,18.3
6395,456.3,18.8
6396,472.0,19.0
6397,455.6,18.8
6398,408.2,18.3
6399,333.0,17.5
6400,235.3,16.4
6401,121.7,15.2
6402,0.0,13.9
6403,0.0,13.9
6404,0.0,13.9
6405,0.0,13.9
6406,0.0,13.9
6407,0.0,13.8
6408,0.0,13.8
6409,0.0,13.8
6410,0.0,13.8
6411,0.0,13.8
6412,0.0,13.8
6413,0.0,13.8
6414,0.0,13.8
6415,120.4,15.1
6416,232.4,16.3
6417,328.5,17.3
6418,402.0,18.1
6419,448.0,18.6
6420,463.5,18.7
6421,447.3,18.5
6422,400.7,18.0
6423,327.0,17.2
6424,231.0,16.2
6425,119.5,15.0
6426,0.0,13.6
6427,0.0,13.6
6428,0.0,13.6
6429,0.0,13.6
6430,0.0,13.6
6431,0.0,13.6
6432,0.0,13.6
6433,0.0,13.6
6434,0.0,13.6
6435,0.0,13.5
6436,0.0,13.5
6437,0.0,13.5
6438,0.0,13.5
6439,118.2,14.8
6440,228.2,16.0
6441,322.4,17.0
6442,394.6,17.8
